sending,sending_citizen_unspecified,sending_citizenship_unknown,sending_household_not_owned,sending_household_owned,sending_household_owned_unknown,sending_indigeneity,sending_internet,sending_internet_unknown,sending_marriage_unknown,sending_married,sending_no_indigeneity,sending_no_internet,sending_not_citizen,sending_rural,sending_salary_worker,sending_self_employed,sending_separated,sending_single,sending_sum_income,sending_total_pop,sending_unknown_employment_status,sending_unknown_indigeneity,sending_unpaid_worker,sending_urban,sending_weighted_avg_income,sending_weighted_avg_income_abroad,sending_weighted_avg_no_income_abroad,sending_weighted_avg_unknown_income_abroad,sending_widowed,US_MIG_05_10
26053,2514.188482,-1,3883.95,2151.337748,-1,9023.666667,4238.157895,733.3333333,-1,3940.909091,2410.31383,2443.03125,-1,2514.188482,8588.176471,4221.3,5837.1,605,403238,382,-1,-1,-1,-1,2514.188482,440,2822.814371,-1,2311.727273,0
26054,3926.529825,-1,3265.741935,4337.505376,1428.5,4440.472222,22285.71429,-1,-1,6282.048951,3773.117155,3464.248201,-1,3926.529825,7512.526316,19575.32143,3214.25,1513.357724,1119061,570,-1,5742.9,0,-1,3926.529825,-1,3940.355634,-1,806.4545455,0
26055,2692.133203,2790.859073,2613.857344,2659.263658,2067.324455,2903.987265,3501.599942,1187.910156,646.6508876,4408.240417,2607.386112,1967.981512,1618.503021,1969.247527,6712.940888,7583.80738,4642.605931,993.538306,25159864,189442,3611.991071,3200.980586,0,2691.339969,2648.191742,2062.140306,2700.784592,2680.230056,1329.911305,500
26056,1736.312663,2181.909091,2031.368947,1517.249247,1763.657534,1928.960519,1850.966173,2271.5,-1,2780.734031,1567.210843,1713.264091,-1,1876.752461,4159.750997,4728.923567,3117.265306,764.0769878,5431980,9290,1005.538462,2814.296875,0,1708.567616,1734.311302,1713.9163,1732.570716,3785.833333,1497.572727,80
26057,1831.894807,-1,1611.19403,1862.354074,765.2857143,1280.962963,2828.5875,-1,-1,2653.625954,1819.311765,1548.958054,-1,1819.779101,4791.557971,5059.347518,4360.210526,734.7198697,1375753,1512,575,3156.772727,0,-1,1819.779101,1339.242424,1882.109649,-1,679.8611111,28
26058,2477.015312,4561.655172,2503.765222,2470.033814,2171.238411,2425.028658,3169.174608,2695.608696,761.8888889,4174.932959,2423.567882,1901.146682,1062.5,2170.156899,6650.851758,6443.96875,3666.773196,831.0949721,9534454,16252,1916,3238.256566,0,2583.55798,2473.3143,1522.373762,2516.973047,3112.506329,997.7625418,45
26059,1567.542431,-1,1529.876147,1582.018576,662.3636364,1527.341463,1711.775785,3750,-1,2603.11358,1550.11734,1490.828704,1285.75,1559.663647,5580.698413,4741.632353,2152.666667,596.7932692,1185933,1766,-1,1852.970588,0,-1,1559.663647,1228.16,1596.150668,214.3,621.4054054,25
26060,1769.998682,434.5416667,1995.07,1598.057143,571.4285714,1853.430894,2917.93617,1190.555556,857.2,2772.316804,1641.429477,1616.621984,-1,1688.102244,4877.379747,5254.342342,2396.814815,737.598916,1303335,1604,-1,1878,0,-1,1688.102244,1715.464789,1690.565517,1066.666667,166.6578947,64
26061,2369.466292,-1,2896.015625,2246.365188,-1,2577.608696,4396.52,2619.083333,-1,3390.796196,2362.518142,2283.187592,-1,2362.829132,6533.137143,5881.197802,2692.655172,1174.553957,1470937,1428,1428.666667,-1,0,-1,2362.829132,-1,2372.798875,-1,888.0512821,33
26062,1768.19211,-1,1842.106195,1765.446352,-1,2249.363636,1522.819444,-1,-1,2457.800752,1678.582178,1806.3,-1,1768.19211,5128.044118,4696.366197,2498.681818,1158.411985,1030856,1166,-1,2892.833333,0,-1,1768.19211,666.6666667,1782.736111,-1,474.5925926,10
26063,1515.85832,-1,1409.209677,1501.175943,-1,1396.343434,2190.225806,7286,-1,2082.615635,1503.169557,1177.912037,309.0909091,1487.15942,4666.882353,6035.52459,1831.777778,847.7471264,923526,1242,-1,1714.333333,0,-1,1487.15942,1103.752688,1549.478011,2100,855.1142857,30
26064,1876.750963,5143,2439.402299,1685.791191,5035.75,2108.035088,2287.985507,5035.75,-1,3231.936288,1765.788674,1759.790447,1375,1870.768844,5571.072539,4788.917647,2362.692308,628.1420765,1489132,1592,3428.5,6036.2,0,-1,1870.768844,1568.421053,1878.162162,-1,722.627907,81
26065,1208.125862,2725.8,1468.5625,1208.581712,904.7777778,907.0662252,3659.066667,2683.333333,1000,1835.217712,1353.27381,1152.572438,4500,1232.269165,4213.179245,3801.681159,1737.434783,648.957529,695485,1174,2404.833333,1125,0,-1,1232.269165,846.1111111,1259.643253,3800,498.65625,8
26066,2528.982706,-1,2235.219634,2582.999457,4000,2802.4689,3631.717602,-1,2448.857143,3630.369082,2508.475237,2186.899108,9350.727273,2386.638465,5675.274409,8087.32485,4135.46875,1314.560136,6582174,8584,-1,2958.602564,0,2778.19839,2545.287745,2188.2,2564.585936,2560,1033.187755,95
26067,1535.536054,-1,2201.9625,1324.75256,-1,555.8913043,1795.581699,1285.666667,-1,2228.436693,1585.450437,1307.681922,-1,1506.834446,6358.631944,4487.813953,2537.884615,642.1824324,1067834,1498,1052.631579,907.5882353,0,-1,1506.834446,280.2931034,1667.498494,190.4814815,266.9210526,62
26068,1796.823151,-1,1744.228814,1798.431953,-1,2455.162791,3520.973333,-1,-1,2646.810651,1760.090435,1551.910909,-1,1788.1984,5511.79845,5192.786667,2535.833333,780.9370079,1063509,1250,1904.777778,-1,0,-1,1788.1984,2642.875,1776.522727,2143,349.2222222,14
26069,1257.155458,1549.384615,1588.885965,1179.840284,1028.6,1099.661184,2932.798077,535.75,-1,2095.530474,1309.757772,1062.434701,-1,807.2851986,5094.164634,4935.890688,2043.610526,476.2173913,2654711,5946,1619,776.9795918,0,1651.117758,1258.010427,354.9444444,1280.989288,548.6,687.6222222,28
27001,1165.283121,249.0526316,1169.223574,1163.401812,392.3614458,1100.287718,3646.077892,2172.136364,-1,1921.450876,1169.220491,970.6611553,299.4939759,788.3521973,3890.788696,2949.070734,2074.656365,412.2448058,8007884,61072,402.957265,1195.850312,0,1917.137033,1160.079349,878.8374205,1172.126266,966.8584475,507.0931245,147
27002,1589.765045,270.4225352,1901.069443,1509.390765,1439.677898,1587.86547,2676.619571,1550.13197,1159,2606.184596,1583.642446,1306.722723,-1,921.528195,5627.937134,4623.402218,2419.341501,612.0955174,17030401,256010,2001.570201,1728.331486,0,1955.553859,1586.106074,1112.739217,1597.584698,1044.696108,823.1474768,177
27003,1058.06302,836.8716216,1360.051191,1019.661597,827.8793829,901.9481586,2679.485203,1058.233728,1184,1807.130692,1274.634844,971.7070854,0,853.1797202,4830.528302,3196.10718,1812.945806,374.820706,12997383,109572,2798.425532,750.156,0,1408.362805,1057.079236,850.8874346,1060.126765,757.9305556,668.9765586,21
27004,2751.623226,5042.84304,3056.991192,2638.712074,3752.837727,2269.867446,3759.935031,1647.902597,1430.414488,4254.915877,2895.485713,2186.014973,4992.410256,1971.225286,6824.780464,7096.438404,4370.199091,1279.914076,39625413,685402,2475.473667,3280.827374,0,2898.864712,2772.308753,3140.999062,2762.600528,3741.415762,1395.252161,131
27005,1778.245152,1060.5,2300.059029,1708.705891,1354.915556,1599.94445,3915.68922,1355.403061,3568.113636,2849.34601,1831.631117,1403.067977,2901.389313,1435.553206,6987.965213,4610.415187,2665.886992,670.0934294,13294116,202758,1533.170792,2283.119269,0,2240.947868,1775.533523,1303.944561,1784.074302,1394.742584,1264.414004,86
27006,1573.291388,4876.353659,1650.28386,1578.267396,443.3198758,1474.575067,3020.872968,1051.369458,81.61904762,2553.862694,1605.756208,1413.122792,12000,1360.378401,5015.7578,4228.673469,2528.405086,617.0320738,15029928,139160,689.3211382,2467.284385,0,2083.422576,1581.230052,1839.23786,1575.582075,2000.403509,1057.61121,41
27007,1707.51421,1307.5,2126.036003,1531.48562,1367.460145,1627.785781,2713.044335,1133.291005,362.1971831,2534.02077,1727.071794,1521.895371,-1,666.221049,4975.531508,4629.856942,5332.124533,566.5634787,8673317,31016,2993.281081,1009.70028,0,1946.004295,1703.713632,911.6081633,1715.78439,1746.123457,1030.123953,37
27008,1379.682134,1797.214092,1497.723242,1358.896579,1331.584337,1688.210566,2632.245765,1013.532,269.3877551,2362.26743,1330.076259,1156.864096,25000,981.6963365,4986.530176,4226.27747,2131.03873,477.15329,11432057,188126,1733.550336,1583.572158,0,1808.024773,1383.831188,1013.37932,1398.876241,1273.66087,747.5716392,114
27009,1336.13543,535.6875,1279.620661,1347.307273,1169.038462,1593.210067,2117.819813,1853.394737,214.3,2054.549184,1297.112297,1272.575167,-1,1267.92198,4463.390805,3990.025822,2067.737387,560.2801561,8045953,38020,1443.595588,1264.445465,0,1770.672351,1333.060021,1373.704,1335.694737,841.6666667,768.8881988,50
27010,1524.099857,318.0357143,1806.45111,1494.925948,1803.35,1281.948403,2526.883035,1987.686486,797,2529.995055,1751.879251,1382.931112,-1,1256.857717,5342.73646,3784.835313,2251.19321,563.5120353,12021426,86900,1466.814815,1301.318885,0,1811.799698,1519.436594,976.1819222,1529.91923,1684.788043,1140.380121,108
27011,780.8521992,404.6526316,1234.290014,711.9745494,345.8156682,589.8544139,1791.463847,809.3258065,-1,1291.931931,846.4301306,725.522897,-1,538.5269492,3427.88369,3073.921569,1457.372414,258.70034,4073142,30474,1173.704545,600.6009934,0,1508.182445,778.5066614,1991.081633,773.164546,895.8757062,416.5114754,11
27012,1551.469308,679.0117647,1924.493039,1488.958809,729.562982,1246.957086,3999.44844,1864.639456,314.6582278,2626.229363,1676.678011,1153.230075,-1,898.0388269,6438.658582,4526.538552,2399.104038,555.8479391,12926933,165212,2647.467105,2315.347859,0,2321.403802,1548.776082,2162.156342,1540.584509,2221.812865,820.1825897,32
27013,2507.708389,151.4736842,3022.678079,2425.618361,1813.705696,1554.450196,4547.316277,1902.371069,-1,4231.294863,3247.637136,1883.78163,14014.08451,1390.800053,7388.399169,5373.275458,3858.878397,789.4062366,16280844,139902,3660.412811,3841.357955,0,3055.859418,2514.907335,3219.437326,2512.083587,2411.699288,999.5213076,56
27014,2583.03374,1185.331081,3699.098328,2339.769149,985.716,2164.075773,4254.525212,1025.560976,-1,4134.236938,2701.269153,2015.059837,1463.917526,1846.505777,8726.478319,5843.70783,4180.589446,949.2210488,18038667,94682,4638.864,3576.124825,0,3190.701692,2576.371137,1113.677734,2600.412995,1685.468447,1218.846051,31
27015,865.3363602,629.125523,1254.12254,815.230942,743.8120805,579.6319376,2615.005891,1055.350282,259.7474747,1380.891999,1261.67816,810.8105854,-1,624.8913136,3910.819973,1835.306425,1807.809224,355.6069593,6719980,48720,1070.015152,1241.380805,0,1665.330223,862.8767652,587.7107438,868.1458455,588.1018519,478.8016929,92
27016,1672.542525,1863.84375,1607.049099,1712.56882,1077.657005,1762.108565,3493.795221,1602.484472,1275.243902,2684.579622,1646.527412,1464.022024,5041.882353,1361.038181,4471.326669,5582.044846,2813.804533,639.0116512,11114016,58880,1592.590909,2373.888693,0,2024.131826,1674.904008,2129.523511,1670.585216,1522.461538,748.4327243,33
27017,1418.539436,1052.173077,1713.492797,1277.582411,2527.294118,1318.98252,3224.179059,476.2222222,-1,2403.613528,1429.392121,1120.65945,1258.418182,658.1215107,4515.208286,5035.679001,2585.724871,451.3221569,9022981,60168,407.9444444,2048.992625,0,1978.719861,1417.320702,828.5485915,1444.796546,2280.810345,857.4084637,50
28001,989.5961818,-1,1000.798345,982.613702,1036.958333,1114.523546,1645.534722,1714.5,-1,1618.190476,978.1799504,918.670226,-1,821.0516522,3593.533569,5104.604534,1295.145749,333.3012445,2524381,12398,1714.307692,997.640625,0,1154.275146,986.7226972,873.8517241,988.7221625,2632.060606,380.5301205,130
28002,1288.210468,457.5967742,1474.115071,1222.161324,749.1409692,1265.306947,2407.387755,957.412844,-1,1920.833429,1287.635585,1135.942634,-1,960.0095342,4091.984949,4573.960646,2070.629787,563.7118402,6088090,29212,1117.571429,1107.943284,0,1608.589895,1282.567917,982.3164862,1292.229736,2043.309677,605.5347334,117
28003,2123.898167,2425.87037,2104.177841,2125.371079,2444.528782,2207.727718,2827.926391,4688.411523,459.8858447,3534.913273,2083.371098,1716.938811,1239.720339,1409.618949,5803.079426,5438.260345,3286.3666,701.947238,28503583,240590,3550.337255,3066.976337,0,2221.365824,2123.790199,1533.513283,2145.221931,2146.538705,1042.770706,344
28004,1021.441708,1114.181818,1075.510176,1009.124878,782.0933333,1096.939024,1953.463855,1224.428571,-1,1596.769423,998.4334868,908.8075,-1,806.8237331,3521.431798,3172.821429,1146.93985,444.9022801,2770825,9824,1285.631579,1130.530806,0,1397.948703,1015.618893,875.3249551,1025.119372,2557.166667,167.3881279,264
28005,690.1427269,285.7142857,1021.568548,632.6486216,-1,1160.066667,1645.409524,-1,-1,911.8948696,676.1970803,576.3285714,-1,675.6500223,4405.895397,3482.4,1131.777778,391.4113082,1025244,4486,976.2,440.5,0,-1,675.6500223,458.144186,699.3988154,-1,293.0860215,162
28006,300.445915,-1,434.2865497,287.6047938,-1,-1,3166.666667,0,-1,447.3106267,300.6887299,297.5030738,-1,300.3694656,3143.064706,2089.211538,438.6630435,159.099675,832185,7860,36.87209302,296.6923077,0,-1,300.3694656,129.9036827,316.1230596,428.5882353,163.9871795,256
28007,1884.148607,561.1838565,1550.914569,1984.572554,1920.195313,1549.576923,2964.854145,2314.096296,-1,3002.740556,1800.927672,1402.678403,514.5538462,1290.451648,4930.149051,6958.646307,2701.656168,610.3893172,6525791,15954,3877.657895,1383.257485,0,2218.408268,1791.364423,1153.864504,1842.456387,848.0212766,695.1875,165
28008,778.528401,-1,761.9649123,778.0241603,607.8181818,961.7358491,1777.828947,1415.117647,-1,1306.557068,765.5828402,730.806852,-1,774.0944471,3530.512329,4513.197183,1702.485714,279.3256262,1619888,4214,1687.923077,1055.5,0,-1,774.0944471,613.0833333,776.277027,714.2727273,438.025974,55
28009,2649.235664,1416.015267,2429.929461,2746.574313,1812.578667,2443.913793,3380.136987,2122.042283,1009.776398,4214.390713,2644.405337,1768.104301,3000,-1,7723.505524,6096.402363,3744.581704,1212.559389,18055264,208408,3368.560811,3452.894644,0,2644.692353,2644.692353,1809.069731,2681.54972,1259.656085,1131.260619,176
28010,781.4527897,643,1092.478788,699.3472042,2308.6,1071.5,1868.886364,-1,-1,1065.163522,748.7710843,723.3173184,-1,776.9968051,4090.560284,2404.316667,2428.5625,338.0603675,559716,1878,1071.5,1894.818182,0,-1,776.9968051,401.1153846,784.9569536,1142.857143,854.9047619,79
28011,898.4758047,201.7058824,900.1315547,880.4859033,2053.212121,1146.485915,2204.099585,567.875,-1,1373.475518,891.6293279,821.494594,-1,893.5526545,2985.144796,3577.912844,1396.088608,369.7858994,2452615,9192,972.3448276,110.2,0,-1,893.5526545,866.6824645,897.2108295,666.7333333,247.6987448,167
28012,1231.476909,435.7627119,1361.537006,1178.976637,798.6463415,1300.042889,2207.143126,2373.313869,244.9142857,1873.226126,1219.546215,1078.724672,-1,1018.147921,3908.569362,3642.237603,1947.034443,593.3128125,6932452,44098,953.2419355,1320.086154,0,1335.524319,1222.645471,1118.668324,1236.17061,1027.519126,635.9010989,463
28013,1045.785398,1671.5,1087.882897,1043.186408,556.5625,946.0378151,1606.29563,186.3478261,1714.4,1536.235358,1033.951599,986.7821782,300,1046.117204,3457.374759,2742.246835,1770.16568,471.4015513,4025459,15392,311.7272727,1913.649351,0,-1,1046.117204,1088.50625,1043.428062,1123.820513,615.8571429,21
28014,2384.366618,-1,1713.665975,2702.264706,1657.133333,1331.219512,3141.167689,1600,-1,3438.055766,2277.002897,1560.612397,900,4494.952381,5530.232653,9699.951754,3309.010526,866.9236726,2854039,4414,3992.526316,3193.111111,0,2221.003695,2264.277753,2121.821862,2197.319336,7565.870968,1780.564626,4
28015,2063.931018,1285.459166,1963.858892,2075.685574,1852.851558,2147.654815,2961.342419,4426.045347,1113.0607,3388.520157,2031.356116,1543.175255,790.9570736,1169.123647,5237.380318,5791.817135,3123.190707,808.9900594,58086791,778634,4181.252438,2207.075329,0,2080.149085,2044.058328,1840.902637,2025.067192,3274.644365,793.8980431,747
28016,931.6206356,400,1034.496707,911.8545624,711.6037736,1138.172199,2269.755429,514.275,701.2727273,1388.763991,921.3172979,821.2834891,-1,733.7390534,3284.187869,2641.178669,1541.219949,435.4226597,3542648,23016,460.2962963,918,0,1160.966012,930.3495829,790.6814672,937.5298188,-1,552.9195402,86
28017,1023.70506,612.2857143,1074.597783,1013.553065,350.6363636,0,2054.590759,1304.8,-1,1605.867669,1025.22913,821.5085851,-1,601.5837459,3773.280559,2877.054863,2265.861224,416.3125,3816270,15064,1677.833333,755.2,0,1780.968331,1021.853027,871.5,1028.356924,999.9705882,673.4496644,113
28018,1019.117735,943,1170.332996,966.0930464,214.3333333,969.4122807,1964.745656,857.1666667,2333.333333,1628.19915,1016.49246,835.1901804,-1,639.9587459,3862.155718,3224.122222,1466.876289,423.1892779,2105623,8052,1479.227273,875.8333333,0,1173.460554,1012.853453,1192.014545,1003.463741,-1,358.7177033,100
28019,864.7933833,1238.111111,917.1508216,856.181745,579.957265,1203.781609,1924.171589,507.028169,338.3157895,1218.750375,864.4291154,764.749138,-1,727.2171157,3153.27937,2679.90835,2112.644654,380.9642079,2886885,16066,484.9387755,503.2089552,0,1370.017992,865.0916221,627.4058252,885.8819593,149.0652174,359.6494845,89
28020,767.2375643,-1,1070.406375,677.5923913,423.6666667,938.1212121,1759.530201,-1,-1,1203.315425,696.5176023,615.2033074,-1,760.0671198,4112.205556,1906.197531,847.9761905,294.6030043,812057,2354,-1,2580.925926,0,-1,760.0671198,735.1791045,759.6745027,1285.5,300.9450549,67
28021,1317.100383,804.7346939,1290.856051,1326.67829,421.0263158,1237.731903,1868.568942,1552.028846,1705.021739,2138.687777,1313.850361,993.6796811,-1,808.1207402,4016.119939,3788.605797,1953.510612,441.9756645,8659504,118808,1108.32093,1317.256158,0,1438.791197,1311.996751,1009.111992,1331.589332,1675.515901,533.4194444,679
28022,1970.442919,1505.06264,1818.654619,2037.368321,1364.079032,2145.221914,2703.299108,1960.084275,727.2947658,3243.825759,1964.850242,1502.235746,2039.101964,975.8676246,5166.453338,5713.846216,3282.084237,749.2082763,35869508,523458,2796.593174,1781.009398,0,2027.179975,1969.313993,1435.746111,1997.264336,1471.696568,1029.094114,323
28023,1048.302083,-1,1238.131313,974.9241379,2976.111111,4898.666667,1346.453757,306.1428571,-1,1509.482852,1031.940269,971.9787611,214.3,1030.492944,4189.026954,4627.294118,2205.375,413.4697904,1502873,4110,1840.857143,377.575,0,-1,1030.492944,1274.305882,1027.969556,535.6875,404.742268,59
28024,1346.818182,76.92307692,1144.554496,1387.041639,-1,-1,1737.366983,107.1428571,3428.4,2033.252693,1327.051306,1056.870251,380.9333333,-1,4139.562387,4303.328671,1574.295238,577.6120332,1858742,4502,3103.909091,623.0447761,0,1305.50733,1305.50733,544.1948052,1373.983068,1902.746479,791.5705128,17
28025,2383.306538,864.2643678,2145.256297,2440.776213,1433.383784,1834.804124,3255.623697,1674.003311,250,3418.786214,2308.5725,1702.831919,812.2041199,1105.655656,5946.144906,7813.744314,3719.919419,975.7470852,8512747,26370,3058.367925,1993.393258,0,2409.346,2289.606219,1967.839373,2335.00412,1899.797665,1428.373786,80
28026,305.7358289,-1,323.5635359,300.8577101,-1,-1,622.529703,-1,-1,499.4488189,305.39859,266.0948687,-1,303.6250664,2334.130653,2410.840909,162.1891892,137.8788571,556726,3766,128.5555556,231.6486486,0,-1,303.6250664,303.2372881,303.6652989,-1,13.55696203,130
28027,1725.620962,1081.105778,1507.957329,1789.841936,656.831643,2169.457782,2023.251312,1910.921986,254.7965368,2908.586192,1642.907618,1412.409345,868.1852575,1682.754915,4725.42803,4352.881972,2450.442351,659.0533477,16939528,419150,2160.966809,2460.675408,0,1695.714561,1695.667379,1750.566403,1694.050895,1050.977273,823.3420826,223
28028,1073.649496,728.6,958.4548287,1094.271732,662.3636364,1489.649573,2449.278351,272.7272727,-1,1630.825143,1042.322156,992.9382789,-1,1069.346667,3670.932127,3005.863158,1687.586957,504.6654135,1924824,3600,4178.75,758.2307692,0,-1,1069.346667,1330.067227,1050.319328,1114.266667,218.75,391
28029,867.2753983,538.4615385,967.7568037,828.8743569,857.2523364,1025.69281,2086.555556,714.3333333,0,1314.997936,854.3423185,778.873053,223.5652174,669.0978836,3145.464836,2555.285412,1893.887006,338.3741081,2978464,13780,816.2758621,934.5903614,0,1160.345534,863.8857765,660.3262662,897.3879123,462.6176471,443.7315068,292
28030,923.8980249,799.9833333,853.6190794,953.0298535,169.8918919,1809.571429,1438.566056,491.2682927,160.6875,1411.698959,924.8161139,836.6621107,1285.5,782.1804878,3387.207277,3315.778481,1594.833333,417.7242623,3002422,13798,1730.419355,441.96875,0,1001.08583,923.0300043,722.3367698,921.2827017,2014.21875,432.7694444,31
28031,470.6578645,-1,541.1727273,462.6810229,349.5789474,850,1260.184466,-1,-1,733.4411765,471.6276102,365.7232376,-1,470.1181193,2672.354839,2619.033333,1028.5,181.3012658,409943,1744,-1,-1,0,-1,470.1181193,725.920354,429.9946164,526.75,411.4444444,190
28032,414.7352318,537.5789474,574.3510204,396.9561404,224.4857143,342.8,1512.515385,-1,-1,593.5171218,415.8979447,381.711432,-1,417.9690504,2570.071678,2321.601626,366.2758621,215.9619597,1138536,8574,1500,416.8979592,0,-1,415.8241194,615.5909091,413.8023283,407.5882353,95.91208791,48
28033,1187.923622,1420.27907,1347.582812,1125.380971,1705.936937,1554.794844,2177.017351,1886.660633,197.8461538,1918.290784,1168.34138,969.5421417,98.26751592,922.6882443,4235.043956,4467.638266,1999.465878,392.5916449,6310696,55502,2220.235294,1231.535922,0,1324.866841,1182.47901,855.3100075,1200.7452,1075.557592,393.1961806,92
28034,255.8941606,-1,379.4625,240.9495614,-1,-1,5000,-1,-1,343.75,255.8941606,238.5164835,-1,255.8941606,2932.232558,3536,857.25,158.6039216,129144,1096,-1,-1,-1,-1,255.8941606,800,250.8839779,-1,168.0588235,8
28035,1433.185803,937.5625,1569.655903,1370.545325,920.3138686,909.8522267,1852.868369,1773.833333,642.75,2286.735996,1448.959699,1311.196932,-1,1238.004086,4299.003134,5590.356598,1885.933673,425.4294219,5978503,24836,4884.056604,1463.049861,0,1661.798203,1427.923096,3201.132988,1339.577602,1521.028302,764.6080306,106
28036,2713.666041,2316.378378,2415.598635,2888.376572,2762.891341,2842.692856,3371.344676,-1,754.9019608,4289.231925,2686.34101,1957.663388,6756.906077,807.5109489,6593.063467,5976.846422,3721.27755,1253.994607,22682872,315084,3608.86785,3202.527583,0,2719.414091,2717.751482,2788,2714.116836,3588.600522,783.4228399,157
28037,595.9594013,392.6344086,878.9087935,539.0934327,235.7083333,615.9161585,1871.450199,598.1103448,0,969.4201681,585.7428756,472.4189986,133.5844156,261.7204794,3826.034834,2376.496195,1146.994805,226.2949883,3455625,29602,474.9565217,894.6144578,0,1201.512678,592.2764002,360.4562212,628.1671904,558.3333333,139.4314642,336
28038,1613.664946,785.1587302,1317.523457,1741.535112,896.1818182,1560.477112,2258.573484,1374.396552,389.6590909,2625.495156,1600.268842,1289.497776,109.0486726,912.2722283,4580.765241,4439.75071,2753.149432,541.2175417,9783146,64686,3298.310811,1394.969231,0,1651.909726,1589.409981,980.0748933,1641.334568,2004.117647,465.155902,153
28039,2401.26486,1064.511258,2276.424074,2454.843307,1094.315559,2559.718109,3053.741976,2467.468843,94.85245902,3911.358019,2409.00965,1664.520256,761.2238806,1586.906034,5586.590139,7510.462494,3404.705251,965.6199532,22302332,345446,1202.628743,1104.915794,0,2429.395536,2394.149337,1153.600217,2449.000885,746.3626641,1177.424926,309
28040,682.3586526,950.3684211,873.121673,644.241242,553.5833333,1466.145631,1640.277344,6734.857143,-1,1043.822165,650.0563871,580.2597775,-1,683.3570492,3716.7471,2934.357143,871.7,297.1693164,1300062,6100,1690.555556,886.6756757,0,-1,683.3570492,491.3392857,687.1444482,668.2258065,235.0987654,43
28041,1220.782838,938.1363636,1145.501349,1231.022505,1815.040936,1255.864198,2267.650426,2558.183099,694.9459459,1922.012705,1212.170885,1041.888566,296.7692308,1012.53508,4049.159171,3743.59919,2143.379775,481.5704981,5369450,24048,2273.347826,1328.735795,0,1482.030942,1218.232369,1247.276596,1221.818764,894.0111732,401.0152672,121
29001,1716.974741,894.4782609,1245.434974,1834.954421,-1,1563.919405,2525.586557,1153.69697,1333.333333,2816.05402,1781.457637,1389.128761,-1,1366.895397,4374.910641,4146.063655,2630.256579,697.948565,5823859,11064,748.0909091,2469.2,0,1744.303324,1711.692878,1578.55625,1710.06271,3857.142857,895.4680851,127
29002,2100.512513,1995.823529,2346.76809,2027.282858,1946.416667,1997.699811,3154.499048,1666.666667,-1,3523.563403,2112.090766,1525.663077,857.1666667,1680.387861,5412.477506,4836.196404,3208.45614,876.1572789,8452026,14944,1583.826087,2659.071429,0,2225.17224,2099.037741,1485.926554,2119.025489,1111.189189,773.4498141,103
29003,1148.487203,-1,1271.529954,1128.157242,913.5897436,1251.457031,2251.072581,918.4285714,-1,1841.386457,1111.143131,1100.937723,-1,1144.913815,3756.783611,2797.807547,1574.368932,500.4489403,2709445,6428,476.2222222,1523.483146,0,-1,1144.913815,723.8064516,1171.554858,-1,520.0786517,465
29004,749.2698058,428.5555556,768.640853,745.4237064,882,832.9674797,1799.552,560.3116883,-1,1148.57245,735.0395055,718.2664305,-1,661.241908,2949.170717,2431.209139,1734.337553,365.2291221,3509259,17026,943.4666667,595.796748,0,1022.919261,748.5916833,462.2357724,753.9323724,606.4461538,320.8621908,214
29005,1869.661585,1329.579545,1854.836874,1876.86454,428.5714286,1925.517329,2467.336351,1592.291667,-1,3112.543927,1858.485517,1559.210373,2559.864865,1631.823189,4743.324972,4526.283414,2841.292996,721.8834304,11956872,78438,2345.268041,1995.201139,0,1895.86979,1869.100895,1938.850141,1868.431787,714.3333333,1080.758941,298
29006,1454.756274,724.3380282,1246.526157,1572.033242,696.8264463,1739.153389,2186.685728,1942.921739,837.2753623,2360.626646,1409.310203,1297.505708,-1,1189.350707,4070.782416,3872.116311,2255.245359,571.6404465,8962893,48672,1632.095238,2010.723577,0,1516.291065,1452.625288,1318.130252,1455.792054,2000,1121.231325,353
29007,1002.982037,580.375,878.7557003,1021.987106,1112.905882,940.559415,1463.108209,961.030303,714.3333333,1649.298337,1000.946433,971.8764003,1714.5,642.6520724,3535.810102,2362.512545,1626.43125,378.8698876,4348095,17218,398.125,1312.5,0,1090.941415,1001.741782,693.7142857,1009.553616,300,661.6694215,105
29008,1282.963464,1384.615385,1125.816239,1314.462923,707.5882353,1034.442609,4912.309333,0,428.5,2125.960244,1332.943693,1099.242312,-1,880.5411725,4616.485235,3408.375451,1902.428571,527.9040126,6108165,15408,1107.363636,1009.344,0,1533.093835,1283.134995,1294.888889,1273.115354,3263.210526,550.3779904,93
29009,1209.789698,1774.3,1003.629428,1248.492329,714.3333333,1200.742898,2218.194175,1539.62963,-1,1932.023297,1201.916576,1166.277823,-1,1135.620326,3834.12844,2866.056338,2058.282609,530.8916335,3008489,5184,1952.5,1841.880952,0,1263.375081,1211.967593,1229.342105,1214.45071,825.4444444,431.7283951,75
29010,1532.507723,938.3004695,1651.884525,1496.470396,1708.165116,1392.427289,2451.665951,1197.784091,611.5497076,2462.034317,1586.774692,1253.816634,1679.153846,1269.083187,4144.909671,4064.388595,3096.409075,668.2848817,35232322,124856,1617.068354,1461.147034,0,1562.816237,1530.633017,1452.864018,1534.399054,1176.744681,722.0865759,1276
29011,1021.715026,230.7692308,1045.27758,1010.650911,420.1764706,1009.561728,1300.543379,961.3333333,428.5,1722.866667,1008.543833,985.2362167,-1,1014.686081,3572.315152,2850.398058,1327.791667,393.0564726,2369292,4670,1381.4,1294.510204,0,-1,1014.686081,939.7162162,1019.128617,1157.1,500.6338028,492
